11,13,503,261,106,198,0.63,-1,-1,-1
11,11,326,285,162,250,0.72,-1,-1,-1
11,10,611,200,29,34,0.54,-1,-1,-1
11,7,997,382,107,199,0.88,-1,-1,-1
11,4,591,362,348,292,0.68,-1,-1,-1
11,2,1133,568,143,129,0.77,-1,-1,-1
12,13,495,257,107,197,0.51,-1,-1,-1
12,11,318,284,163,249,0.65,-1,-1,-1
12,8,970,667,129,54,0.66,-1,-1,-1
12,7,989,381,107,200,0.90,-1,-1,-1
12,4,585,361,348,292,0.63,-1,-1,-1
12,2,1125,567,148,131,0.73,-1,-1,-1
13,11,313,283,162,249,0.60,-1,-1,-1
13,8,963,664,131,56,0.68,-1,-1,-1
13,7,982,380,108,200,0.90,-1,-1,-1
13,4,579,361,347,291,0.63,-1,-1,-1
13,2,1122,565,150,134,0.73,-1,-1,-1
14,11,304,283,165,249,0.60,-1,-1,-1
14,8,955,663,131,56,0.72,-1,-1,-1
14,7,975,380,108,199,0.86,-1,-1,-1
14,4,574,359,346,292,0.64,-1,-1,-1
14,2,1116,564,155,136,0.76,-1,-1,-1
15,16,654,292,53,70,0.52,-1,-1,-1
15,15,591,197,27,33,0.55,-1,-1,-1
15,11,300,283,165,250,0.72,-1,-1,-1
15,8,949,662,131,57,0.66,-1,-1,-1
15,7,970,380,107,198,0.85,-1,-1,-1
15,4,570,360,347,291,0.61,-1,-1,-1
15,2,1112,563,159,138,0.78,-1,-1,-1
16,15,588,197,28,34,0.59,-1,-1,-1
16,11,297,284,166,250,0.75,-1,-1,-1
16,8,944,663,129,56,0.47,-1,-1,-1
16,7,966,380,108,198,0.83,-1,-1,-1
16,4,567,360,346,291,0.72,-1,-1,-1
16,2,1107,564,164,139,0.67,-1,-1,-1
17,15,584,199,28,34,0.60,-1,-1,-1
17,11,295,284,167,251,0.73,-1,-1,-1
17,8,943,664,130,57,0.50,-1,-1,-1
17,7,963,382,107,199,0.83,-1,-1,-1
17,4,565,360,345,292,0.66,-1,-1,-1
17,2,1104,564,167,141,0.78,-1,-1,-1
18,15,586,202,28,35,0.55,-1,-1,-1
18,11,295,287,166,251,0.70,-1,-1,-1
18,7,963,385,108,200,0.83,-1,-1,-1
18,4,565,366,344,291,0.63,-1,-1,-1
18,2,1101,570,171,138,0.76,-1,-1,-1
19,15,584,205,28,35,0.62,-1,-1,-1
19,11,293,288,166,252,0.79,-1,-1,-1
19,7,961,388,107,200,0.84,-1,-1,-1
19,4,561,371,345,288,0.58,-1,-1,-1
19,2,1098,573,175,137,0.83,-1,-1,-1
20,15,582,206,27,35,0.62,-1,-1,-1
20,13,470,267,106,195,0.51,-1,-1,-1
20,11,290,289,166,252,0.80,-1,-1,-1
20,7,958,389,107,199,0.84,-1,-1,-1
20,4,557,373,345,287,0.59,-1,-1,-1
20,2,1095,573,178,137,0.81,-1,-1,-1
21,15,581,206,28,35,0.67,-1,-1,-1
21,13,469,268,105,194,0.59,-1,-1,-1
21,11,288,291,167,251,0.70,-1,-1,-1
21,7,956,390,107,199,0.85,-1,-1,-1
21,4,555,374,344,286,0.54,-1,-1,-1
21,2,1092,574,181,136,0.79,-1,-1,-1
22,19,800,311,35,38,0.52,-1,-1,-1
22,18,916,628,69,55,0.68,-1,-1,-1
22,15,578,209,29,34,0.73,-1,-1,-1
22,13,468,270,105,192,0.49,-1,-1,-1
22,11,285,293,168,252,0.71,-1,-1,-1
22,7,953,391,107,199,0.87,-1,-1,-1
22,4,554,375,344,286,0.58,-1,-1,-1
22,2,1090,574,183,137,0.82,-1,-1,-1
23,19,799,312,35,38,0.60,-1,-1,-1
23,18,914,630,69,54,0.51,-1,-1,-1
23,15,577,210,28,34,0.74,-1,-1,-1
23,11,284,295,167,251,0.63,-1,-1,-1
23,7,952,393,106,199,0.86,-1,-1,-1
23,4,552,377,343,285,0.48,-1,-1,-1
23,2,1088,575,186,136,0.84,-1,-1,-1
24,19,798,314,36,38,0.46,-1,-1,-1
24,18,913,633,69,55,0.58,-1,-1,-1
24,15,576,212,29,34,0.62,-1,-1,-1
24,11,282,299,167,250,0.62,-1,-1,-1
24,7,950,395,106,199,0.86,-1,-1,-1
24,4,551,380,344,285,0.60,-1,-1,-1
24,2,1085,577,189,136,0.78,-1,-1,-1
25,18,909,637,69,55,0.44,-1,-1,-1
25,15,573,216,28,34,0.67,-1,-1,-1
25,11,281,302,165,252,0.57,-1,-1,-1
25,7,947,399,105,199,0.87,-1,-1,-1
25,4,548,381,343,287,0.65,-1,-1,-1
25,2,1080,578,192,138,0.69,-1,-1,-1
26,18,901,639,70,55,0.77,-1,-1,-1
26,15,568,218,29,35,0.65,-1,-1,-1
26,13,455,278,105,195,0.59,-1,-1,-1
26,11,274,305,165,253,0.48,-1,-1,-1
26,7,940,403,105,197,0.86,-1,-1,-1
26,4,541,386,344,286,0.53,-1,-1,-1
26,2,1073,580,197,137,0.77,-1,-1,-1
27,15,562,221,30,36,0.70,-1,-1,-1
27,13,451,282,104,196,0.47,-1,-1,-1
27,11,270,308,164,253,0.50,-1,-1,-1
27,7,934,406,104,196,0.90,-1,-1,-1
27,4,539,387,343,287,0.63,-1,-1,-1
27,2,1068,583,202,136,0.77,-1,-1,-1
28,20,622,319,49,59,0.46,-1,-1,-1
28,15,555,224,29,35,0.57,-1,-1,-1
28,13,445,284,104,197,0.55,-1,-1,-1
28,11,263,310,163,252,0.72,-1,-1,-1
28,7,926,409,104,195,0.90,-1,-1,-1
28,4,533,388,343,289,0.45,-1,-1,-1
28,2,1059,585,209,135,0.79,-1,-1,-1
29,15,550,227,29,34,0.57,-1,-1,-1
29,11,255,312,164,251,0.40,-1,-1,-1
29,7,919,412,104,194,0.88,-1,-1,-1
29,4,528,391,342,290,0.45,-1,-1,-1
29,2,1048,586,219,133,0.81,-1,-1,-1
30,7,905,412,103,193,0.85,-1,-1,-1
30,4,515,396,340,288,0.52,-1,-1,-1
30,2,1028,585,236,133,0.80,-1,-1,-1
31,7,889,414,104,192,0.88,-1,-1,-1
31,4,501,397,337,287,0.48,-1,-1,-1
31,2,1019,586,244,132,0.86,-1,-1,-1
40,26,1065,-19,208,411,0.85,-1,-1,-1
40,25,500,52,491,446,0.92,-1,-1,-1
40,24,377,551,655,155,0.89,-1,-1,-1
40,23,286,393,103,194,0.91,-1,-1,-1
41,27,212,627,79,60,0.71,-1,-1,-1
41,26,1058,-20,216,397,0.83,-1,-1,-1
41,25,491,44,490,449,0.92,-1,-1,-1
41,24,378,540,649,149,0.69,-1,-1,-1
41,23,277,385,104,194,0.92,-1,-1,-1
42,26,1055,-17,219,385,0.79,-1,-1,-1
42,25,479,40,494,452,0.92,-1,-1,-1
42,24,363,536,660,156,0.78,-1,-1,-1
42,23,267,381,106,195,0.89,-1,-1,-1
43,26,1042,-16,231,381,0.78,-1,-1,-1
43,25,464,39,494,453,0.93,-1,-1,-1
43,24,352,533,653,151,0.84,-1,-1,-1
43,23,254,378,106,196,0.90,-1,-1,-1
44,26,1030,-14,241,378,0.82,-1,-1,-1
44,25,456,32,491,457,0.93,-1,-1,-1
44,24,342,532,654,150,0.83,-1,-1,-1
44,23,247,376,106,197,0.91,-1,-1,-1
45,27,179,619,80,62,0.65,-1,-1,-1
45,26,1023,-12,249,375,0.80,-1,-1,-1
45,25,455,29,489,457,0.93,-1,-1,-1
45,24,339,530,656,150,0.83,-1,-1,-1
45,23,245,375,106,197,0.90,-1,-1,-1
46,27,181,616,80,63,0.44,-1,-1,-1
46,26,1020,-12,254,371,0.76,-1,-1,-1
46,25,456,26,487,458,0.93,-1,-1,-1
46,24,344,531,663,151,0.77,-1,-1,-1
46,23,244,374,108,196,0.90,-1,-1,-1
47,27,185,611,79,62,0.51,-1,-1,-1
47,26,1023,-11,254,364,0.77,-1,-1,-1
47,25,462,21,481,455,0.92,-1,-1,-1
47,24,349,528,669,150,0.65,-1,-1,-1
47,23,246,369,109,196,0.91,-1,-1,-1
48,26,1026,-11,253,359,0.79,-1,-1,-1
48,25,464,20,479,456,0.92,-1,-1,-1
48,24,353,524,669,150,0.72,-1,-1,-1
48,23,248,368,108,194,0.90,-1,-1,-1
49,26,1027,-10,252,352,0.78,-1,-1,-1
49,25,467,17,477,451,0.89,-1,-1,-1
49,24,358,516,669,146,0.74,-1,-1,-1
49,23,250,362,108,194,0.91,-1,-1,-1
50,26,1031,-10,248,345,0.79,-1,-1,-1
50,25,472,13,476,446,0.84,-1,-1,-1
50,24,362,508,665,143,0.79,-1,-1,-1
50,23,252,355,108,195,0.91,-1,-1,-1
51,27,197,591,75,60,0.66,-1,-1,-1
51,26,1035,-9,245,337,0.81,-1,-1,-1
51,25,476,8,476,446,0.86,-1,-1,-1
51,24,362,504,659,141,0.81,-1,-1,-1
51,23,255,349,109,196,0.91,-1,-1,-1
52,26,1041,-8,241,332,0.84,-1,-1,-1
52,25,479,3,477,445,0.88,-1,-1,-1
52,24,364,501,655,142,0.79,-1,-1,-1
52,23,258,344,108,195,0.91,-1,-1,-1
53,32,636,609,556,108,0.58,-1,-1,-1
53,31,219,612,128,74,0.51,-1,-1,-1
53,26,1045,-6,237,327,0.86,-1,-1,-1
53,25,481,1,478,445,0.87,-1,-1,-1
53,24,369,499,650,141,0.83,-1,-1,-1
53,23,260,343,108,194,0.91,-1,-1,-1
54,32,632,607,564,111,0.58,-1,-1,-1
54,31,218,612,127,73,0.42,-1,-1,-1
54,30,-4,350,141,304,0.58,-1,-1,-1
54,26,1046,-6,236,323,0.85,-1,-1,-1
54,25,481,0,478,444,0.89,-1,-1,-1
54,24,369,498,647,141,0.79,-1,-1,-1
54,23,260,341,109,195,0.90,-1,-1,-1
55,32,630,605,573,113,0.63,-1,-1,-1
55,30,-2,350,137,304,0.46,-1,-1,-1
55,27,204,581,73,59,0.50,-1,-1,-1
55,26,1047,-5,234,318,0.84,-1,-1,-1
55,25,481,0,477,444,0.88,-1,-1,-1
55,24,371,497,644,140,0.81,-1,-1,-1
55,23,260,340,109,195,0.90,-1,-1,-1
56,32,628,600,594,117,0.69,-1,-1,-1
56,30,-2,350,136,304,0.50,-1,-1,-1
56,27,204,578,74,59,0.54,-1,-1,-1
56,26,1047,-3,233,314,0.82,-1,-1,-1
56,25,483,-1,475,438,0.90,-1,-1,-1
56,24,372,495,642,138,0.72,-1,-1,-1
56,23,260,339,109,193,0.91,-1,-1,-1
57,32,623,593,620,123,0.79,-1,-1,-1
57,30,0,348,134,303,0.48,-1,-1,-1
57,27,207,571,73,60,0.62,-1,-1,-1
57,26,1049,-4,231,308,0.84,-1,-1,-1
57,25,484,-2,475,436,0.90,-1,-1,-1
57,24,380,488,636,134,0.59,-1,-1,-1
57,23,261,335,109,192,0.89,-1,-1,-1
58,32,615,584,645,131,0.84,-1,-1,-1
58,31,218,591,132,77,0.69,-1,-1,-1
58,30,0,341,133,303,0.42,-1,-1,-1
58,27,208,564,74,61,0.76,-1,-1,-1
58,26,1050,-5,230,302,0.84,-1,-1,-1
58,25,480,-2,477,432,0.91,-1,-1,-1
58,24,382,479,641,133,0.77,-1,-1,-1
58,23,260,328,110,191,0.84,-1,-1,-1
59,32,607,580,657,135,0.84,-1,-1,-1
59,31,218,586,133,79,0.73,-1,-1,-1
59,27,207,561,74,60,0.72,-1,-1,-1
59,26,1051,-6,229,297,0.83,-1,-1,-1
59,25,476,-1,479,432,0.92,-1,-1,-1
59,24,379,476,644,131,0.77,-1,-1,-1
59,23,259,323,110,192,0.87,-1,-1,-1
60,32,606,574,663,140,0.84,-1,-1,-1
60,31,222,582,131,77,0.64,-1,-1,-1
60,27,210,556,73,59,0.44,-1,-1,-1
60,26,1053,-5,227,291,0.83,-1,-1,-1
60,25,474,-2,480,430,0.90,-1,-1,-1
60,24,380,472,650,132,0.76,-1,-1,-1
60,23,261,318,111,193,0.89,-1,-1,-1
61,32,606,568,668,146,0.86,-1,-1,-1
61,27,211,552,72,60,0.66,-1,-1,-1
61,26,1054,-5,226,286,0.82,-1,-1,-1
61,25,475,-3,479,426,0.90,-1,-1,-1
61,24,375,468,644,132,0.77,-1,-1,-1
61,23,262,314,112,193,0.90,-1,-1,-1
62,32,608,560,672,153,0.85,-1,-1,-1
62,30,1,315,153,309,0.48,-1,-1,-1
62,27,211,543,73,60,0.59,-1,-1,-1
62,26,1056,-5,224,278,0.83,-1,-1,-1
62,25,480,-6,477,418,0.90,-1,-1,-1
62,24,378,461,640,130,0.76,-1,-1,-1
62,23,262,308,113,192,0.88,-1,-1,-1
63,32,600,553,685,159,0.86,-1,-1,-1
63,30,0,312,151,310,0.50,-1,-1,-1
63,27,212,538,73,59,0.74,-1,-1,-1
63,26,1057,-6,222,271,0.85,-1,-1,-1
63,25,483,-7,475,410,0.89,-1,-1,-1
63,24,381,455,634,128,0.81,-1,-1,-1
63,23,263,304,113,191,0.90,-1,-1,-1
64,32,606,546,682,164,0.87,-1,-1,-1
64,30,10,303,169,319,0.50,-1,-1,-1
64,27,214,532,72,59,0.81,-1,-1,-1
64,26,1059,-5,220,263,0.84,-1,-1,-1
64,25,486,-7,473,401,0.89,-1,-1,-1
64,24,381,448,633,128,0.82,-1,-1,-1
64,23,263,298,114,191,0.90,-1,-1,-1
65,32,610,538,678,169,0.87,-1,-1,-1
65,30,34,281,175,297,0.53,-1,-1,-1
65,27,216,526,71,59,0.64,-1,-1,-1
65,26,1061,-5,218,254,0.84,-1,-1,-1
65,25,486,-7,474,396,0.89,-1,-1,-1
65,24,384,441,630,128,0.82,-1,-1,-1
65,23,264,292,114,192,0.89,-1,-1,-1
66,32,611,533,676,174,0.87,-1,-1,-1
66,30,19,292,188,308,0.49,-1,-1,-1
66,27,217,522,70,58,0.48,-1,-1,-1
66,26,1062,-5,217,246,0.84,-1,-1,-1
66,25,484,-5,474,391,0.90,-1,-1,-1
66,24,384,436,626,126,0.76,-1,-1,-1
66,23,263,288,115,193,0.89,-1,-1,-1
67,32,610,521,680,185,0.89,-1,-1,-1
67,31,234,533,125,73,0.46,-1,-1,-1
67,30,-1,293,172,307,0.51,-1,-1,-1
67,27,217,508,71,58,0.68,-1,-1,-1
67,26,1062,-6,215,237,0.83,-1,-1,-1
67,25,484,-8,472,380,0.90,-1,-1,-1
67,24,386,421,625,123,0.72,-1,-1,-1
67,23,260,276,116,191,0.82,-1,-1,-1
68,32,611,507,681,196,0.91,-1,-1,-1
68,30,-6,289,163,307,0.54,-1,-1,-1
68,27,218,499,72,59,0.60,-1,-1,-1
68,26,1063,-7,214,227,0.81,-1,-1,-1
68,25,480,-8,472,369,0.88,-1,-1,-1
68,24,387,411,631,122,0.73,-1,-1,-1
68,23,258,266,117,192,0.78,-1,-1,-1
69,32,609,489,685,211,0.90,-1,-1,-1
69,30,-7,283,155,306,0.53,-1,-1,-1
69,27,218,491,71,58,0.47,-1,-1,-1
69,26,1064,-9,213,214,0.83,-1,-1,-1
69,25,482,-9,470,360,0.87,-1,-1,-1
69,24,383,403,632,121,0.76,-1,-1,-1
69,23,257,256,118,193,0.86,-1,-1,-1
70,34,-7,640,627,75,0.57,-1,-1,-1
70,32,611,483,684,220,0.92,-1,-1,-1
70,27,215,484,71,57,0.67,-1,-1,-1
70,26,1065,-8,211,202,0.83,-1,-1,-1
70,25,480,-8,471,350,0.84,-1,-1,-1
70,24,379,393,632,122,0.76,-1,-1,-1
70,23,253,250,118,191,0.82,-1,-1,-1
71,34,-11,635,641,79,0.58,-1,-1,-1
71,32,599,465,688,234,0.81,-1,-1,-1
71,26,1061,-9,214,189,0.67,-1,-1,-1
71,25,467,-9,475,340,0.65,-1,-1,-1
71,24,367,379,626,120,0.72,-1,-1,-1
71,23,237,240,121,192,0.84,-1,-1,-1
72,34,-21,627,644,84,0.47,-1,-1,-1
72,26,1039,-12,229,167,0.50,-1,-1,-1
73,34,-34,616,636,92,0.53,-1,-1,-1
73,26,981,-12,268,136,0.76,-1,-1,-1
74,26,940,-13,312,104,0.51,-1,-1,-1
75,32,437,376,831,313,0.91,-1,-1,-1
75,26,903,-11,344,91,0.53,-1,-1,-1
75,24,147,298,655,129,0.73,-1,-1,-1
76,32,417,367,855,326,0.86,-1,-1,-1
76,26,872,-10,362,76,0.45,-1,-1,-1
76,24,125,285,667,136,0.67,-1,-1,-1
77,34,-32,581,668,125,0.43,-1,-1,-1
77,32,403,358,873,337,0.84,-1,-1,-1
77,25,224,-8,475,241,0.60,-1,-1,-1
77,24,108,281,671,137,0.62,-1,-1,-1
78,32,388,350,890,349,0.57,-1,-1,-1
78,25,203,-6,480,234,0.47,-1,-1,-1
78,24,92,272,676,139,0.73,-1,-1,-1
79,32,372,342,907,357,0.84,-1,-1,-1
79,25,183,-6,479,225,0.79,-1,-1,-1
79,24,77,261,677,145,0.80,-1,-1,-1
80,32,362,340,919,363,0.84,-1,-1,-1
80,25,174,-4,479,221,0.80,-1,-1,-1
80,24,70,262,678,148,0.78,-1,-1,-1
81,32,357,336,926,368,0.87,-1,-1,-1
81,25,173,-2,476,217,0.76,-1,-1,-1
81,24,66,264,678,150,0.83,-1,-1,-1
82,32,357,346,930,361,0.82,-1,-1,-1
82,25,176,2,478,220,0.56,-1,-1,-1
82,24,61,272,679,149,0.67,-1,-1,-1
109,49,123,139,41,43,0.62,-1,-1,-1
110,49,125,127,44,46,0.57,-1,-1,-1
115,46,947,415,353,278,0.86,-1,-1,-1
116,46,951,398,347,299,0.88,-1,-1,-1
117,46,955,391,340,311,0.85,-1,-1,-1
118,58,213,21,39,45,0.61,-1,-1,-1
118,46,954,396,337,316,0.84,-1,-1,-1
119,46,948,399,339,318,0.81,-1,-1,-1
120,46,930,402,349,316,0.66,-1,-1,-1
121,46,909,402,365,316,0.71,-1,-1,-1
122,46,889,404,382,315,0.77,-1,-1,-1
123,46,874,407,396,313,0.78,-1,-1,-1
124,46,869,413,405,309,0.74,-1,-1,-1
125,46,875,421,405,302,0.68,-1,-1,-1
126,65,81,84,40,46,0.71,-1,-1,-1
126,46,885,432,399,293,0.50,-1,-1,-1
133,73,17,244,138,224,0.54,-1,-1,-1
134,73,30,275,114,205,0.44,-1,-1,-1
165,77,132,80,810,595,0.85,-1,-1,-1
166,77,135,59,792,622,0.80,-1,-1,-1
167,79,928,0,344,592,0.73,-1,-1,-1
167,78,-5,303,97,212,0.44,-1,-1,-1
167,77,149,37,761,632,0.78,-1,-1,-1
168,79,919,-20,353,584,0.76,-1,-1,-1
168,78,-5,277,87,207,0.85,-1,-1,-1
168,77,167,14,730,631,0.83,-1,-1,-1
169,79,897,-25,371,578,0.75,-1,-1,-1
169,77,170,-14,705,613,0.72,-1,-1,-1
170,79,852,-17,410,603,0.70,-1,-1,-1
170,77,83,-3,716,636,0.75,-1,-1,-1
171,80,-27,452,727,258,0.88,-1,-1,-1
171,79,824,-26,437,595,0.80,-1,-1,-1
171,77,78,-24,702,612,0.84,-1,-1,-1
172,80,-30,434,715,271,0.89,-1,-1,-1
172,79,803,-30,459,578,0.78,-1,-1,-1
172,77,65,-31,685,583,0.87,-1,-1,-1
173,80,-27,427,705,276,0.91,-1,-1,-1
173,79,784,-29,476,563,0.75,-1,-1,-1
173,77,68,-31,666,558,0.85,-1,-1,-1
174,80,-22,406,704,285,0.85,-1,-1,-1
174,79,770,-27,484,545,0.74,-1,-1,-1
174,77,74,-30,653,534,0.87,-1,-1,-1
175,80,-15,397,698,280,0.90,-1,-1,-1
175,79,768,-33,488,512,0.74,-1,-1,-1
175,77,90,-27,639,508,0.89,-1,-1,-1
176,80,-9,386,685,261,0.92,-1,-1,-1
176,79,768,-33,493,482,0.79,-1,-1,-1
176,77,100,-25,620,482,0.85,-1,-1,-1
177,80,-4,411,674,240,0.88,-1,-1,-1
177,79,761,-29,492,460,0.58,-1,-1,-1
177,77,101,-16,603,470,0.87,-1,-1,-1
178,80,-3,433,658,213,0.80,-1,-1,-1
178,79,756,-30,505,433,0.72,-1,-1,-1
178,77,97,-14,586,457,0.86,-1,-1,-1
179,80,0,436,642,190,0.82,-1,-1,-1
179,79,746,-28,514,408,0.65,-1,-1,-1
179,77,84,-12,572,440,0.87,-1,-1,-1
180,80,7,427,637,167,0.84,-1,-1,-1
180,79,741,-27,520,382,0.61,-1,-1,-1
180,77,93,-14,555,421,0.90,-1,-1,-1
181,80,13,395,629,149,0.83,-1,-1,-1
181,79,739,-34,530,337,0.82,-1,-1,-1
181,77,76,-22,550,389,0.51,-1,-1,-1
182,80,14,359,617,144,0.66,-1,-1,-1
182,79,730,-33,539,297,0.86,-1,-1,-1
182,77,71,-22,542,358,0.78,-1,-1,-1
183,80,20,335,606,133,0.78,-1,-1,-1
183,79,729,-32,544,258,0.72,-1,-1,-1
184,83,174,398,1111,312,0.77,-1,-1,-1
184,80,25,307,590,124,0.61,-1,-1,-1
184,79,719,-32,555,215,0.69,-1,-1,-1
185,83,145,334,1165,359,0.59,-1,-1,-1
185,79,716,-29,557,179,0.75,-1,-1,-1
186,83,155,320,1162,375,0.80,-1,-1,-1
186,79,709,-27,573,135,0.65,-1,-1,-1
187,83,161,311,1156,387,0.77,-1,-1,-1
187,79,713,-22,565,109,0.62,-1,-1,-1
188,83,181,304,1140,397,0.77,-1,-1,-1
188,80,-10,223,460,112,0.66,-1,-1,-1
188,79,728,-17,541,94,0.56,-1,-1,-1
189,83,172,279,1145,415,0.65,-1,-1,-1
189,80,-2,213,441,114,0.63,-1,-1,-1
189,79,745,-12,515,83,0.58,-1,-1,-1
189,77,68,-12,504,165,0.52,-1,-1,-1
190,83,201,289,1117,413,0.69,-1,-1,-1
190,80,40,204,491,119,0.82,-1,-1,-1
190,79,760,-8,490,74,0.45,-1,-1,-1
191,83,198,259,1112,418,0.77,-1,-1,-1
191,80,45,183,521,122,0.61,-1,-1,-1
192,83,190,252,1110,421,0.70,-1,-1,-1
192,80,41,172,541,124,0.55,-1,-1,-1
193,83,191,249,1105,421,0.77,-1,-1,-1
193,80,0,159,494,121,0.77,-1,-1,-1
194,83,161,188,1139,460,0.61,-1,-1,-1
194,80,27,144,515,126,0.51,-1,-1,-1
195,86,779,118,99,54,0.64,-1,-1,-1
195,83,181,159,1127,485,0.58,-1,-1,-1
195,80,41,138,551,131,0.70,-1,-1,-1
196,86,784,112,102,56,0.62,-1,-1,-1
196,83,190,195,1118,477,0.63,-1,-1,-1
196,80,40,133,576,133,0.75,-1,-1,-1
197,86,789,109,103,56,0.63,-1,-1,-1
197,83,198,169,1102,490,0.60,-1,-1,-1
197,80,39,128,600,134,0.81,-1,-1,-1
198,86,793,108,101,56,0.69,-1,-1,-1
198,83,202,164,1091,495,0.56,-1,-1,-1
198,80,34,127,617,136,0.79,-1,-1,-1
199,86,792,108,102,57,0.58,-1,-1,-1
199,83,209,157,1078,501,0.64,-1,-1,-1
199,80,29,127,631,136,0.80,-1,-1,-1
200,86,795,107,100,56,0.67,-1,-1,-1
200,83,220,150,1067,507,0.61,-1,-1,-1
200,80,25,122,642,138,0.83,-1,-1,-1
201,86,800,104,101,56,0.48,-1,-1,-1
201,83,240,180,1056,495,0.66,-1,-1,-1
201,80,19,117,646,139,0.84,-1,-1,-1
202,86,809,95,102,58,0.70,-1,-1,-1
202,83,245,164,1039,500,0.60,-1,-1,-1
202,80,23,106,652,139,0.76,-1,-1,-1
203,86,823,92,102,58,0.64,-1,-1,-1
203,83,258,135,1037,526,0.51,-1,-1,-1
203,80,31,102,668,142,0.58,-1,-1,-1
218,93,19,490,396,232,0.84,-1,-1,-1
219,93,16,500,395,220,0.74,-1,-1,-1
220,93,16,515,392,206,0.76,-1,-1,-1
220,90,969,356,329,289,0.74,-1,-1,-1
221,93,16,526,391,194,0.69,-1,-1,-1
221,90,1009,360,293,285,0.66,-1,-1,-1
228,100,686,366,82,65,0.59,-1,-1,-1
229,100,700,366,75,64,0.73,-1,-1,-1
230,100,701,370,73,65,0.69,-1,-1,-1
231,100,705,372,73,65,0.70,-1,-1,-1
232,100,711,369,72,66,0.61,-1,-1,-1
232,93,1,570,410,150,0.73,-1,-1,-1
233,100,710,365,73,71,0.48,-1,-1,-1
233,93,-2,573,392,145,0.77,-1,-1,-1
234,93,6,575,393,141,0.74,-1,-1,-1
235,93,7,579,393,137,0.68,-1,-1,-1
236,93,7,587,387,131,0.69,-1,-1,-1
237,101,482,395,270,318,0.57,-1,-1,-1
237,93,8,590,384,126,0.68,-1,-1,-1
238,104,750,330,82,76,0.46,-1,-1,-1
238,101,484,395,272,320,0.54,-1,-1,-1
238,93,6,575,384,133,0.55,-1,-1,-1
239,104,765,340,79,75,0.59,-1,-1,-1
239,101,496,401,270,316,0.43,-1,-1,-1
239,93,9,594,387,123,0.64,-1,-1,-1
240,93,-3,608,363,113,0.56,-1,-1,-1
243,101,447,458,252,263,0.52,-1,-1,-1
244,106,724,398,77,73,0.61,-1,-1,-1
244,101,444,458,251,260,0.44,-1,-1,-1
245,106,726,393,77,74,0.55,-1,-1,-1
245,101,448,457,250,259,0.64,-1,-1,-1
246,106,725,384,76,75,0.59,-1,-1,-1
246,101,450,450,251,262,0.53,-1,-1,-1
247,107,303,460,154,137,0.48,-1,-1,-1
247,106,727,369,76,76,0.55,-1,-1,-1
247,93,8,615,304,93,0.58,-1,-1,-1
248,106,723,349,75,75,0.53,-1,-1,-1
248,93,12,603,319,102,0.70,-1,-1,-1
249,106,725,338,76,74,0.53,-1,-1,-1
249,93,15,597,330,108,0.71,-1,-1,-1
250,106,726,329,76,75,0.59,-1,-1,-1
250,101,453,407,260,298,0.55,-1,-1,-1
